date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:22	1259900/1259900	---MCZ	200	added ('OK')	text/html	etag:W/%22c01ff6155c7fbddb92e508121a39c978%22	https://atul999.wixsite.com/pricing/product-page/i-m-a-product-1	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/i-m-a-product-1.html	(from https://atul999.wixsite.com/pricing/shop)
22:30:23	2474/2474	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:18%20GMT	https://static.wixstatic.com/media/a9ff3b_4b1550da0a014dea9d8dca081ce5b424.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_4b1550da0a014dea9d8dca081ce5b424.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_4b1550da0a014dea9d8dca081ce5b424.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_4b1550da0a014dea9d8dca081ce5b424.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:29	1882/1882	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:25%20GMT	https://static.wixstatic.com/media/a9ff3b_119100d8c0144221b2f6733f4d205d2e.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_119100d8c0144221b2f6733f4d205d2e.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_119100d8c0144221b2f6733f4d205d2e.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_119100d8c0144221b2f6733f4d205d2e.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:29	1259824/1259824	---MCZ	200	added ('OK')	text/html	etag:W/%226879a129fd180344f83e9ab50702cec3%22	https://atul999.wixsite.com/pricing/product-page/i-m-a-product-2	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/i-m-a-product-2.html	(from https://atul999.wixsite.com/pricing/shop)
22:30:30	2773/2773	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:26%20GMT	https://static.wixstatic.com/media/a9ff3b_2dc1e209d10945a7b4329d2328dfcd7b.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_2dc1e209d10945a7b4329d2328dfcd7b.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_2dc1e209d10945a7b4329d2328dfcd7b.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_2dc1e209d10945a7b4329d2328dfcd7b.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:33	1928/1928	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:29%20GMT	https://static.wixstatic.com/media/a9ff3b_c6158b4d41784ae8b08337a331e1de7f.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_c6158b4d41784ae8b08337a331e1de7f.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_c6158b4d41784ae8b08337a331e1de7f.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_c6158b4d41784ae8b08337a331e1de7f.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:34	1262472/1262472	---MCZ	200	added ('OK')	text/html	etag:W/%22aee04653618b3872f9e6b00b8619de2c%22	https://atul999.wixsite.com/pricing/product-page/i-m-a-product-3	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/i-m-a-product-3.html	(from https://atul999.wixsite.com/pricing/shop)
22:30:34	3316/3316	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:30%20GMT	https://static.wixstatic.com/media/a9ff3b_4181ada6b8024111b57df31ca9a73863.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_4181ada6b8024111b57df31ca9a73863.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_4181ada6b8024111b57df31ca9a73863.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_4181ada6b8024111b57df31ca9a73863.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:37	2678/2678	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:33%20GMT	https://static.wixstatic.com/media/a9ff3b_03155a7e79bd4cca9aaf3f0e98378100.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_03155a7e79bd4cca9aaf3f0e98378100.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_03155a7e79bd4cca9aaf3f0e98378100.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_03155a7e79bd4cca9aaf3f0e98378100.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:38	1261552/1261552	---MCZ	200	added ('OK')	text/html	etag:W/%2245c990e96e6a676c460641d10ea89c0a%22	https://atul999.wixsite.com/pricing/product-page/i-m-a-product-4	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/i-m-a-product-4.html	(from https://atul999.wixsite.com/pricing/shop)
22:30:38	3017/3017	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:34%20GMT	https://static.wixstatic.com/media/a9ff3b_4121bbe6516d48278536acade5b02421.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_4121bbe6516d48278536acade5b02421.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_4121bbe6516d48278536acade5b02421.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_4121bbe6516d48278536acade5b02421.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:44	2134/2134	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:39%20GMT	https://static.wixstatic.com/media/a9ff3b_5bc54b597d67423d8022157cef968f7b.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_5bc54b597d67423d8022157cef968f7b.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_5bc54b597d67423d8022157cef968f7b.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_5bc54b597d67423d8022157cef968f7b.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:44	1257886/1257886	---MCZ	200	added ('OK')	text/html	etag:W/%2293fd7fe62cd63538091876e5d2d96b10%22	https://atul999.wixsite.com/pricing/product-page/i-m-a-product-5	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/i-m-a-product-5.html	(from https://atul999.wixsite.com/pricing/shop)
22:30:44	3315/3315	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:40%20GMT	https://static.wixstatic.com/media/a9ff3b_1e66a0a1739b419093a0a7ad9fd2b029.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_1e66a0a1739b419093a0a7ad9fd2b029.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_1e66a0a1739b419093a0a7ad9fd2b029.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_1e66a0a1739b419093a0a7ad9fd2b029.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:47	1951/1951	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:43%20GMT	https://static.wixstatic.com/media/a9ff3b_5e32b6d9419343c29c68e9173b5461e0.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_5e32b6d9419343c29c68e9173b5461e0.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_5e32b6d9419343c29c68e9173b5461e0.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_5e32b6d9419343c29c68e9173b5461e0.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:47	2597/2597	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:43%20GMT	https://static.wixstatic.com/media/a9ff3b_a71f9a5bd820418dbafbf56578b34c2a.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_a71f9a5bd820418dbafbf56578b34c2a.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_a71f9a5bd820418dbafbf56578b34c2a.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_a71f9a5bd820418dbafbf56578b34c2a.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:48	1258018/1258018	---MCZ	200	added ('OK')	text/html	etag:W/%22e0c42370ae142413ae8672c562d882b7%22	https://atul999.wixsite.com/pricing/product-page/i-m-a-product-6	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/i-m-a-product-6.html	(from https://atul999.wixsite.com/pricing/shop)
22:30:51	2683/2683	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:47%20GMT	https://static.wixstatic.com/media/a9ff3b_ea68bd8398ac489a8e4e8b99755f96b0.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_ea68bd8398ac489a8e4e8b99755f96b0.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_ea68bd8398ac489a8e4e8b99755f96b0.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_ea68bd8398ac489a8e4e8b99755f96b0.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:51	1260616/1260616	---MCZ	200	added ('OK')	text/html	etag:W/%22ee9f0bea66ab43e8cbe8436c55df61dd%22	https://atul999.wixsite.com/pricing/product-page/i-m-a-product-7	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/i-m-a-product-7.html	(from https://atul999.wixsite.com/pricing/shop)
22:30:52	4058/4058	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:47%20GMT	https://static.wixstatic.com/media/a9ff3b_a943ab358e5b4980be1f449ea375e949.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_a943ab358e5b4980be1f449ea375e949.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_a943ab358e5b4980be1f449ea375e949.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_a943ab358e5b4980be1f449ea375e949.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:54	2210/2210	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:50%20GMT	https://static.wixstatic.com/media/a9ff3b_849d96e85f044bc7ae0a47f78d9a898b.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_849d96e85f044bc7ae0a47f78d9a898b.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_849d96e85f044bc7ae0a47f78d9a898b.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_849d96e85f044bc7ae0a47f78d9a898b.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:55	1257563/1257563	---MCZ	200	added ('OK')	text/html	etag:W/%22c1590e79ac45e36d5f2c62b2124a785a%22	https://atul999.wixsite.com/pricing/product-page/i-m-a-product-8	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/i-m-a-product-8.html	(from https://atul999.wixsite.com/pricing/shop)
22:30:56	2250/2250	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:51%20GMT	https://static.wixstatic.com/media/a9ff3b_bdeb8c91d120488a9cdc483553fc87de.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_bdeb8c91d120488a9cdc483553fc87de.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_bdeb8c91d120488a9cdc483553fc87de.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_bdeb8c91d120488a9cdc483553fc87de.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:30:59	1257246/1257246	---MCZ	200	added ('OK')	text/html	etag:W/%22bf9e90bbc2242ac0b59e202fe37a5180%22	https://atul999.wixsite.com/pricing/product-page/i-m-a-product-9	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/i-m-a-product-9.html	(from https://atul999.wixsite.com/pricing/shop)
22:30:59	2604/2604	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:55%20GMT	https://static.wixstatic.com/media/a9ff3b_18ef3d9c8058444ea08059329237a1f2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_18ef3d9c8058444ea08059329237a1f2.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_18ef3d9c8058444ea08059329237a1f2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_18ef3d9c8058444ea08059329237a1f2.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:31:00	3311/3311	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:00:56%20GMT	https://static.wixstatic.com/media/a9ff3b_a7a3f25cb2fb46dcabf34d079498f371.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_a7a3f25cb2fb46dcabf34d079498f371.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_a7a3f25cb2fb46dcabf34d079498f371.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_a7a3f25cb2fb46dcabf34d079498f371.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:31:04	2086/2086	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:01:00%20GMT	https://static.wixstatic.com/media/a9ff3b_f9b427f2017641468a0b939aa26777b5.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_f9b427f2017641468a0b939aa26777b5.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_f9b427f2017641468a0b939aa26777b5.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_f9b427f2017641468a0b939aa26777b5.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:31:04	2422/2422	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:01:00%20GMT	https://static.wixstatic.com/media/a9ff3b_368c28dfbd9a4a47a7db85fe6c956996.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_368c28dfbd9a4a47a7db85fe6c956996.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_368c28dfbd9a4a47a7db85fe6c956996.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_368c28dfbd9a4a47a7db85fe6c956996.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:31:04	1257185/1257185	---MCZ	200	added ('OK')	text/html	etag:W/%22efb2d554cb99bec3487eba450d6ddf89%22	https://atul999.wixsite.com/pricing/product-page/i-m-a-product-10	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/i-m-a-product-10.html	(from https://atul999.wixsite.com/pricing/shop)
22:31:08	1256997/1256997	---MCZ	200	added ('OK')	text/html	etag:W/%22ff289e0cff2d8935c3393f6affaf0cbb%22	https://atul999.wixsite.com/pricing/product-page/i-m-a-product-11	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/i-m-a-product-11.html	(from https://atul999.wixsite.com/pricing/shop)
22:31:08	2352/2352	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:01:03%20GMT	https://static.wixstatic.com/media/a9ff3b_ed3b544c319b4fad9c222c791a997832.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_ed3b544c319b4fad9c222c791a997832.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_ed3b544c319b4fad9c222c791a997832.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_ed3b544c319b4fad9c222c791a997832.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:31:09	2982/2982	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:01:04%20GMT	https://static.wixstatic.com/media/a9ff3b_779cdb925bf04bf58be912cb8a946432.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_779cdb925bf04bf58be912cb8a946432.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_779cdb925bf04bf58be912cb8a946432.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/a9ff3b_779cdb925bf04bf58be912cb8a946432.jpg	(from https://atul999.wixsite.com/pricing/shop)
22:31:16	100787/100787	---M-Z	200	added ('OK')	application/javascript	etag:W/%22eed46c39515b5884a6509be60b48496b%22	https://static.parastorage.com/services/challenges-web-ooi/1.2168.1737/client-viewer/2950.chunk.min.js	C:/Users/a/Documents/x/static.parastorage.com/services/challenges-web-ooi/1.2168.1737/client-viewer/2950.chunk.min.js	(from https://atul999.wixsite.com/pricing/challenge-page/277fbd89-775b-4464-ae08-d4087620fbfa)
22:31:16	850665/850665	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jun%202024%2017:01:11%20GMT	https://atul999.wixsite.com/pricing/challenge-page/location.href	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/challenge-page/location.html	(from https://atul999.wixsite.com/pricing/challenge-page/277fbd89-775b-4464-ae08-d4087620fbfa)
22:31:17	34390/34390	---M-Z	200	added ('OK')	application/javascript	etag:W/%2299677a16a203a727745f3c99846efc10%22	https://static.parastorage.com/services/challenges-web-ooi/1.2168.1737/client-viewer/3977.chunk.min.js	C:/Users/a/Documents/x/static.parastorage.com/services/challenges-web-ooi/1.2168.1737/client-viewer/3977.chunk.min.js	(from https://atul999.wixsite.com/pricing/challenge-page/277fbd89-775b-4464-ae08-d4087620fbfa)
22:31:18	61663/61663	---M-Z	200	added ('OK')	application/javascript	etag:W/%228f1e3845425c6a88000f2bd868933ad5%22	https://static.parastorage.com/services/challenges-web-ooi/1.2168.1737/client-viewer/641.chunk.min.js	C:/Users/a/Documents/x/static.parastorage.com/services/challenges-web-ooi/1.2168.1737/client-viewer/641.chunk.min.js	(from https://atul999.wixsite.com/pricing/challenge-page/277fbd89-775b-4464-ae08-d4087620fbfa)
22:31:19	69360/69360	---M-Z	200	added ('OK')	application/javascript	etag:W/%22eab4cfb481198d97c125b17871502224%22	https://static.parastorage.com/services/challenges-web-ooi/1.2168.1737/client-viewer/2608.chunk.min.js	C:/Users/a/Documents/x/static.parastorage.com/services/challenges-web-ooi/1.2168.1737/client-viewer/2608.chunk.min.js	(from https://atul999.wixsite.com/pricing/challenge-page/277fbd89-775b-4464-ae08-d4087620fbfa)
22:31:23	957923/957923	---MCZ	200	added ('OK')	text/html	etag:W/%221d02ed8dfe4922aa8354bd509e7335be%22	https://atul999.wixsite.com/pricing/profile/atulpr437/profile	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/profile/atulpr437/profile.html	(from https://atul999.wixsite.com/pricing/challenge-page/277fbd89-775b-4464-ae08-d4087620fbfa)
22:31:26	3029/3029	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2017:01:22%20GMT	https://atul999.wixsite.com/pricing/challenge-page/sitemap.xml	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/challenge-page/sitemap.68.delayed	(from https://atul999.wixsite.com/pricing/challenge-page/277fbd89-775b-4464-ae08-d4087620fbfa)
22:31:26	851289/851289	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jun%202024%2017:01:21%20GMT	https://atul999.wixsite.com/pricing/challenge-page/robots.txt	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/challenge-page/robots.html	(from https://atul999.wixsite.com/pricing/challenge-page/277fbd89-775b-4464-ae08-d4087620fbfa)
22:31:27	3028/3028	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2017:01:23%20GMT	https://atul999.wixsite.com/pricing/challenge-page/feed.xml	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/challenge-page/feed.69.delayed	(from https://atul999.wixsite.com/pricing/challenge-page/277fbd89-775b-4464-ae08-d4087620fbfa)
22:31:33	849658/849658	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jun%202024%2017:01:28%20GMT	https://atul999.wixsite.com/pricing/challenge-page/${n.uri}	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/challenge-page/${n.html	(from https://atul999.wixsite.com/pricing/challenge-page/277fbd89-775b-4464-ae08-d4087620fbfa)
22:31:36	849450/849450	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22124e6030356c1330f53aad9577f0e7ff%22	https://atul999.wixsite.com/pricing/challenge-page/decodeURIComponent(e	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/challenge-page/decodeURIComponent(e.6b.delayed	(from https://atul999.wixsite.com/pricing/challenge-page/277fbd89-775b-4464-ae08-d4087620fbfa)
22:31:44	882633/882633	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22abeca4641808b0ee080e4ab700bc7c34%22	https://atul999.wixsite.com/pricing/post/location.href	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/post/location.6c.delayed	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:31:46	19718/19718	---M-Z	200	added ('OK')	application/javascript	etag:W/%226ad6b10c455adf920959172781cb36eb%22	https://static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/1555.chunk.min.js	C:/Users/a/Documents/x/static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/1555.chunk.min.js	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:31:46	154023/154023	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f06d7d1f07b343f86ae91cb42b894751%22	https://static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/5706.chunk.min.js	C:/Users/a/Documents/x/static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/5706.chunk.min.js	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:31:47	41109/41109	---M-Z	200	added ('OK')	application/javascript	etag:W/%221fdb45e4d005227545c8672c2eb7f957%22	https://static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/8091.chunk.min.js	C:/Users/a/Documents/x/static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/8091.chunk.min.js	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:31:48	72170/72170	---M-Z	200	added ('OK')	application/javascript	etag:W/%22be4aeb54ed839ca7ea6f0a1af0e8cf61%22	https://static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/8424.chunk.min.js	C:/Users/a/Documents/x/static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/8424.chunk.min.js	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:31:49	22877/22877	---M-Z	200	added ('OK')	application/javascript	etag:W/%22567cec45e65e649fd695a11a3af10cc9%22	https://static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/2816.chunk.min.js	C:/Users/a/Documents/x/static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/2816.chunk.min.js	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:31:50	102457/102457	---M-Z	200	added ('OK')	application/javascript	etag:W/%224099d9379c349c00b51dadd7a408c00a%22	https://static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/3113.chunk.min.js	C:/Users/a/Documents/x/static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/3113.chunk.min.js	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:31:51	10399/10399	---M-Z	200	added ('OK')	application/javascript	etag:W/%220efc484685c7ee859fa953730cd78a88%22	https://static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/6100.chunk.min.js	C:/Users/a/Documents/x/static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/6100.chunk.min.js	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:31:52	11718/11718	---M-Z	200	added ('OK')	application/javascript	etag:W/%22eabe830359d1536aa072cd6b9a6d7706%22	https://static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/rich-content-viewer.chunk.min.js	C:/Users/a/Documents/x/static.parastorage.com/services/communities-blog-ooi/1.1781.0/client-viewer/rich-content-viewer.chunk.min.js	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:31:56	1054010/1054010	---MCZ	200	added ('OK')	text/html	etag:W/%22ce261aedc322d874d98cc52acc96efd5%22	https://atul999.wixsite.com/pricing/blog/hashtags/dream	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/blog/hashtags/dream.html	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:31:58	1054725/1054725	---MCZ	200	added ('OK')	text/html	etag:W/%22f346706c035c289145e7743f1da0011c%22	https://atul999.wixsite.com/pricing/blog/hashtags/summer	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/blog/hashtags/summer.html	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:32:01	882589/882589	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225ff3b8c3f829f85aab59848da8ec3c1a%22	https://atul999.wixsite.com/pricing/post/robots.txt	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/post/robots.77.delayed	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
